"Status";"Gas Day Start (status at 6AM CET)";"Gas Day End";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Technical Capacity (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)";"Contracted Capacity (TWh)";"Available Capacity (TWh)"
"E";"2022-04-24";"2022-04-25";"351.0869";"31.7";"0.42";"4880.37";"206.3";"1107.537";"11522.43";"19633.9";"0";"0"
"E";"2022-04-23";"2022-04-24";"346.3989";"31.28";"0.41";"4735.43";"177.7";"1107.537";"11522.83";"19632.86";"0";"0"
"E";"2022-04-22";"2022-04-23";"341.8817";"30.87";"0.32";"3978.11";"365";"1107.537";"11523.13";"19632.07";"0";"0"
"E";"2022-04-21";"2022-04-22";"338.2845";"30.54";"0.28";"3567.6";"473.7";"1107.537";"11523.5";"19631.08";"0";"0"
"E";"2022-04-20";"2022-04-21";"335.1868";"30.3";"0.25";"3424.06";"647.1";"1106.39";"11501.07";"19610.31";"0";"0"
"E";"2022-04-19";"2022-04-20";"332.4172";"30.05";"0.28";"3494.78";"569.9";"1106.39";"11501.4";"19609.45";"0";"0"
"E";"2022-04-18";"2022-04-19";"329.2962";"29.76";"0.41";"4903.91";"183.2";"1106.39";"11501.93";"19608.05";"0";"0"
"E";"2022-04-17";"2022-04-18";"324.7294";"29.35";"0.44";"5003.81";"174.3";"1106.3905";"11502.47";"19606.67";"0";"0"
"E";"2022-04-16";"2022-04-17";"319.9148";"28.92";"0.42";"4883.81";"182.2";"1106.3905";"11502.98";"19605.32";"0";"0"
"E";"2022-04-15";"2022-04-16";"315.2153";"28.49";"0.43";"4352.68";"265.3";"1106.3905";"11503.42";"19610.36";"0";"0"
"E";"2022-04-14";"2022-04-15";"310.4633";"28.08";"0.31";"3807.73";"389.8";"1105.7681";"11503.8";"19609.35";"0";"0"
"E";"2022-04-13";"2022-04-14";"307.0514";"27.77";"0.26";"3293.38";"373.8";"1105.7681";"11503.92";"19609.05";"0";"0"
"E";"2022-04-12";"2022-04-13";"304.1278";"27.5";"0.23";"3069.38";"548.9";"1105.7681";"11503.99";"19633.87";"0";"0"
"E";"2022-04-11";"2022-04-12";"301.6242";"27.28";"0.11";"2211.37";"635.7";"1105.7681";"11503.91";"19634.08";"0";"0"
"E";"2022-04-10";"2022-04-11";"300.3703";"27.16";"0.22";"2558.11";"525.1";"1105.7691";"11504.03";"19633.86";"0";"0"
"E";"2022-04-09";"2022-04-10";"297.9926";"26.95";"0.19";"2633.38";"514.1";"1105.7691";"11504.14";"19639.18";"0";"0"
"E";"2022-04-08";"2022-04-09";"295.9217";"26.76";"0.15";"2325.26";"636.6";"1105.7691";"11504.24";"19638.92";"0";"0"
"E";"2022-04-07";"2022-04-08";"294.2388";"26.58";"0.15";"2465.87";"378.6";"1106.9859";"11512.31";"19639.71";"0";"0"
"E";"2022-04-06";"2022-04-07";"292.5942";"26.44";"0.12";"2030.97";"671.8";"1106.8083";"11504.35";"19544.84";"0";"0"
"E";"2022-04-05";"2022-04-06";"291.2176";"26.31";"-0.05";"1115.02";"1346";"1106.8083";"11504.13";"19545.42";"0";"0"
"E";"2022-04-04";"2022-04-05";"291.7666";"26.36";"-0.09";"987.44";"1979.6";"1106.8083";"11503.93";"19545.92";"0";"0"
"E";"2022-04-03";"2022-04-04";"292.7519";"26.45";"-0.06";"1208.96";"1702.3";"1106.8083";"11503.85";"19546.14";"0";"0"
"E";"2022-04-02";"2022-04-03";"293.4023";"26.5";"-0.04";"1167.21";"1649.2";"1107.1829";"11523.37";"19540.31";"0";"0"
"E";"2022-04-01";"2022-04-02";"293.897";"26.54";"0.01";"985.3";"2161.1";"1107.3653";"11514.85";"19527.68";"0";"0"
"E";"2022-03-31";"2022-04-01";"293.761";"26.37";"-0.37";"1749.59";"1984.4";"1113.9859";"11518.88";"19514.47";"0";"0"
"E";"2022-03-30";"2022-03-31";"297.8521";"26.67";"0.03";"2024.52";"1716.7";"1116.6859";"11518.99";"19514.19";"0";"0"
"E";"2022-03-29";"2022-03-30";"297.5422";"26.65";"0.1";"2544.94";"1425.4";"1116.6859";"11519.23";"19513.56";"0";"0"
"E";"2022-03-28";"2022-03-29";"296.4385";"26.55";"0.11";"2621.69";"1411.9";"1116.6859";"11519.43";"19513.02";"0";"0"
"E";"2022-03-27";"2022-03-28";"295.2473";"26.44";"0.23";"3258.77";"857.1";"1116.6766";"11530.53";"19511.7";"0";"0"
"E";"2022-03-26";"2022-03-27";"292.6377";"26.23";"0.22";"3437.18";"1014.5";"1115.6069";"11337.04";"19214.43";"0";"0"
"E";"2022-03-25";"2022-03-26";"290.2077";"25.99";"0.12";"3175.67";"1408.6";"1116.6766";"11531.49";"19509.18";"0";"0"
"E";"2022-03-24";"2022-03-25";"288.8328";"25.87";"0.12";"2437.68";"1498.1";"1116.6766";"11531.38";"19509.46";"0";"0"
"E";"2022-03-23";"2022-03-24";"287.473";"25.74";"0.04";"2065.46";"1684.9";"1116.6766";"11531.3";"19509.67";"0";"0"
"E";"2022-03-22";"2022-03-23";"287.0366";"25.7";"0";"1909.88";"1848.1";"1116.6766";"11531.22";"19509.88";"0";"0"
"E";"2022-03-21";"2022-03-22";"287.0232";"25.7";"-0.06";"1789.98";"2423.9";"1116.6766";"11533.07";"19510.3";"0";"0"
"E";"2022-03-20";"2022-03-21";"287.6582";"25.76";"0.2";"2256.92";"1928.3";"1116.6785";"11527.99";"19510.71";"0";"0"
"E";"2022-03-19";"2022-03-20";"285.4293";"25.56";"-0.09";"2547.49";"1679.6";"1116.6785";"11525.01";"19510.67";"0";"0"
"E";"2022-03-18";"2022-03-19";"286.4804";"25.65";"-0.06";"2013.98";"2632.6";"1116.6785";"11524.96";"19510.8";"0";"0"
"E";"2022-03-17";"2022-03-18";"287.1092";"25.71";"-0.09";"1656.58";"2625.9";"1116.6785";"11539.94";"19510.86";"0";"0"
"E";"2022-03-16";"2022-03-17";"288.0839";"25.8";"-0.1";"1448.9";"2585.1";"1116.6785";"11530.02";"19510.65";"0";"0"
"E";"2022-03-15";"2022-03-16";"289.226";"25.9";"-0.16";"849.63";"2596.2";"1116.6785";"11518.72";"19510.65";"0";"0"
"E";"2022-03-14";"2022-03-15";"290.9945";"26.06";"-0.18";"817.17";"2646.9";"1116.67";"11510.57";"19493.61";"0";"0"
"E";"2022-03-13";"2022-03-14";"292.9607";"26.24";"0";"1814.02";"1820.9";"1116.671";"11510.81";"19493.09";"0";"0"
"E";"2022-03-12";"2022-03-13";"292.9924";"26.24";"0";"1888";"1966";"1116.671";"11506.07";"19492.41";"0";"0"
"E";"2022-03-11";"2022-03-12";"292.9763";"26.24";"-0.1";"1458.27";"2617.1";"1116.671";"11506.43";"19491.45";"0";"0"
"E";"2022-03-10";"2022-03-11";"294.1433";"26.34";"-0.09";"1857.9";"2822.9";"1116.671";"11506.68";"19490.81";"0";"0"
"E";"2022-03-09";"2022-03-10";"295.1212";"26.43";"-0.24";"803.75";"3391";"1116.671";"11506.76";"19490.58";"0";"0"
"E";"2022-03-08";"2022-03-09";"297.842";"26.67";"-0.32";"598.92";"4114.9";"1116.671";"11496.83";"19490.4";"0";"0"
"E";"2022-03-07";"2022-03-08";"301.3755";"26.99";"-0.38";"647.77";"4848.9";"1116.671";"11501.53";"19491.21";"0";"0"
"E";"2022-03-06";"2022-03-07";"305.5945";"27.37";"-0.21";"909.86";"3219.2";"1116.671";"11501.28";"19491.86";"0";"0"
"E";"2022-03-05";"2022-03-06";"307.9094";"27.57";"-0.19";"949.53";"3011";"1116.671";"11501.06";"19516.03";"0";"0"
"E";"2022-03-04";"2022-03-05";"309.9788";"27.76";"-0.27";"790.67";"3770.3";"1116.671";"11500.71";"19516.97";"0";"0"
"E";"2022-03-03";"2022-03-04";"312.9677";"28.03";"-0.3";"639.55";"3982.2";"1116.671";"11478.63";"19517.9";"0";"0"
"E";"2022-03-02";"2022-03-03";"316.3522";"28.33";"-0.33";"644.17";"4315.4";"1116.671";"11478.23";"19518.97";"0";"0"
"E";"2022-03-01";"2022-03-02";"320.018";"28.66";"-0.35";"684.53";"4537.3";"1116.671";"11472.82";"19520.05";"0";"0"
"E";"2022-02-28";"2022-03-01";"323.9264";"29.01";"-0.34";"621.12";"4451";"1116.671";"11469.01";"19544.71";"0";"0"
"E";"2022-02-27";"2022-02-28";"327.7781";"29.35";"-0.16";"987.44";"2712.4";"1116.6725";"11495.55";"19545.35";"0";"0"
"E";"2022-02-26";"2022-02-27";"329.5142";"29.51";"-0.17";"742.71";"2653.5";"1116.6725";"11505.34";"19545.89";"0";"0"
"E";"2022-02-25";"2022-02-26";"331.4167";"29.68";"-0.25";"375.17";"3286.4";"1116.6725";"11425.77";"19546.88";"0";"0"
"E";"2022-02-24";"2022-02-25";"334.1767";"29.93";"-0.25";"506.01";"3280";"1116.6725";"11393.77";"19547.62";"0";"0"
"E";"2022-02-23";"2022-02-24";"336.967";"30.18";"-0.28";"496";"3577.9";"1116.6725";"11393.4";"19548.59";"0";"0"
"E";"2022-02-22";"2022-02-23";"340.0494";"30.45";"-0.33";"415.67";"4094";"1116.6725";"11393.08";"19549.42";"0";"0"
"E";"2022-02-21";"2022-02-22";"343.7363";"30.78";"-0.32";"373.84";"4021.9";"1116.6725";"11392.73";"19550.34";"0";"0"
"E";"2022-02-20";"2022-02-21";"347.3623";"31.11";"-0.17";"888.2";"2784.5";"1116.6725";"11392.46";"19591.36";"0";"0"
"E";"2022-02-19";"2022-02-20";"349.2588";"31.28";"-0.22";"735.58";"3207.9";"1116.6725";"11392.15";"19592.18";"0";"0"
"E";"2022-02-18";"2022-02-19";"351.7258";"31.5";"-0.24";"581.23";"3260.8";"1116.6725";"11392.11";"19592.29";"0";"0"
"E";"2022-02-17";"2022-02-18";"354.4056";"31.74";"-0.23";"733.93";"3351.4";"1116.6725";"11392.21";"19592.01";"0";"0"
"E";"2022-02-16";"2022-02-17";"356.9757";"31.97";"-0.3";"634.6";"3968.9";"1116.6725";"11392.04";"19592.47";"0";"0"
"E";"2022-02-15";"2022-02-16";"360.3072";"32.27";"-0.37";"391.03";"4349.6";"1116.6725";"11391.88";"19592.9";"0";"0"
"E";"2022-02-14";"2022-02-15";"364.4237";"32.63";"-0.35";"629.81";"4619.8";"1116.6725";"11391.79";"19593.14";"0";"0"
"E";"2022-02-13";"2022-02-14";"368.3807";"32.99";"-0.26";"801.32";"3723";"1116.6749";"11391.73";"19593.58";"0";"0"
"E";"2022-02-12";"2022-02-13";"371.3088";"33.25";"-0.34";"496.53";"4274.3";"1116.6749";"11391.52";"19594.11";"0";"0"
"E";"2022-02-11";"2022-02-12";"375.1295";"33.59";"-0.42";"446.27";"5162.5";"1116.6749";"11391.23";"19594.88";"0";"0"
"E";"2022-02-10";"2022-02-11";"379.8319";"34.01";"-0.41";"466.19";"5062.6";"1116.6749";"11390.94";"19626.86";"0";"0"
"E";"2022-02-09";"2022-02-10";"384.4337";"34.43";"-0.35";"522.27";"4508.1";"1116.6749";"11390.56";"19627.87";"0";"0"
"E";"2022-02-08";"2022-02-09";"388.3226";"34.77";"-0.37";"354.28";"4435.8";"1116.6749";"11390.35";"19628.41";"0";"0"
"E";"2022-02-07";"2022-02-08";"392.4174";"35.14";"-0.39";"335.64";"4715.1";"1116.6749";"11389.99";"19629.38";"0";"0"
"E";"2022-02-06";"2022-02-07";"396.8214";"35.54";"-0.22";"652.8";"3082";"1116.6739";"11389.92";"19629.45";"0";"0"
"E";"2022-02-05";"2022-02-06";"399.3311";"35.76";"-0.24";"606.65";"3310.3";"1116.6739";"11389.84";"19629.65";"0";"0"
"E";"2022-02-04";"2022-02-05";"402.0459";"36";"-0.34";"600.15";"4357.8";"1116.6739";"11389.84";"19629.65";"0";"0"
"E";"2022-02-03";"2022-02-04";"405.8298";"36.34";"-0.41";"427.9";"5002.7";"1116.6739";"11389.63";"19630.21";"0";"0"
"E";"2022-02-02";"2022-02-03";"410.4205";"36.75";"-0.44";"289.96";"5131.8";"1116.6739";"11389.36";"19597.95";"0";"0"
"E";"2022-02-01";"2022-02-02";"415.2835";"37.19";"-0.44";"325.48";"5305.4";"1116.6739";"11389.06";"19631.72";"0";"0"
"E";"2022-01-31";"2022-02-01";"420.2242";"37.63";"-0.55";"271.94";"6401.2";"1116.6739";"11388.75";"19652.62";"0";"0"
"E";"2022-01-30";"2022-01-31";"426.3531";"38.18";"-0.35";"536.72";"4408.8";"1116.6861";"11388.75";"19654.01";"0";"0"
"E";"2022-01-29";"2022-01-30";"430.2332";"38.53";"-0.36";"621.11";"4594";"1116.6861";"11388.5";"19654.69";"0";"0"
"E";"2022-01-28";"2022-01-29";"434.2103";"38.88";"-0.56";"214.93";"6475";"1116.6861";"11388.11";"19674.22";"0";"0"
"E";"2022-01-27";"2022-01-28";"440.4757";"39.44";"-0.59";"289.51";"6829.8";"1116.6861";"11387.8";"19675.03";"0";"0"
"E";"2022-01-26";"2022-01-27";"447.0515";"40.03";"-0.68";"243.8";"7878.5";"1116.6861";"11387.34";"19676.23";"0";"0"
"E";"2022-01-25";"2022-01-26";"454.6487";"40.71";"-0.72";"172.42";"8247.6";"1116.6861";"11386.91";"19677.36";"0";"0"
"E";"2022-01-24";"2022-01-25";"462.7379";"41.44";"-0.7";"182.19";"7965.7";"1116.6861";"11386.51";"19645.21";"0";"0"
"E";"2022-01-23";"2022-01-24";"470.5199";"42.13";"-0.55";"266.37";"6297.3";"1116.7081";"11386.64";"19680.6";"0";"0"
"E";"2022-01-22";"2022-01-23";"476.6819";"42.69";"-0.58";"239.24";"6704.5";"1116.7081";"11386.22";"19681.71";"0";"0"
"E";"2022-01-21";"2022-01-22";"483.1578";"43.27";"-0.69";"170.22";"7865";"1116.7081";"11386.74";"19680.33";"0";"0"
"E";"2022-01-20";"2022-01-21";"490.8656";"43.96";"-0.65";"166.89";"7445.9";"1116.7081";"11386.34";"19644.04";"0";"0"
"E";"2022-01-19";"2022-01-20";"498.1384";"44.61";"-0.63";"224.53";"7396.8";"1116.7081";"11385.94";"19659.18";"0";"0"
"E";"2022-01-18";"2022-01-19";"505.119";"45.23";"-0.69";"205.93";"7907.8";"1116.7081";"11385.39";"19703.68";"0";"0"
"E";"2022-01-17";"2022-01-18";"512.875";"45.93";"-0.64";"222.61";"7420.6";"1116.7081";"11385.03";"19661.08";"0";"0"
"E";"2022-01-16";"2022-01-17";"520.0626";"46.57";"-0.49";"487.32";"5969.1";"1116.8081";"11387.11";"19710.57";"0";"0"
"E";"2022-01-15";"2022-01-16";"525.5723";"47.06";"-0.56";"369.98";"6602.2";"1116.8081";"11386.61";"19711.89";"0";"0"
"E";"2022-01-14";"2022-01-15";"531.8066";"47.62";"-0.71";"211.71";"8092.4";"1116.8081";"11386.12";"19713.18";"0";"0"
"E";"2022-01-13";"2022-01-14";"539.756";"48.33";"-0.71";"272.84";"8187.7";"1116.8081";"11386.31";"19712.67";"0";"0"
"E";"2022-01-12";"2022-01-13";"547.6744";"49.04";"-0.74";"217.57";"8423.5";"1116.8081";"11385.89";"19713.78";"0";"0"
"E";"2022-01-11";"2022-01-12";"555.9013";"49.78";"-0.73";"253.26";"8360.7";"1116.8081";"11385.46";"19714.93";"0";"0"
"E";"2022-01-10";"2022-01-11";"564.0221";"50.51";"-0.73";"201.02";"7915.3";"1116.7573";"11384.97";"19712";"0";"0"
"E";"2022-01-09";"2022-01-10";"572.1768";"51.24";"-0.43";"401.09";"5153.9";"1116.6231";"11381.3";"19706.4";"0";"0"
"E";"2022-01-08";"2022-01-09";"576.9609";"51.67";"-0.43";"413.62";"5149.5";"1116.6231";"11380.88";"19707.5";"0";"0"
"E";"2022-01-07";"2022-01-08";"581.7404";"52.1";"-0.52";"373.63";"6130.8";"1116.6231";"11380.49";"19708.53";"0";"0"
"E";"2022-01-06";"2022-01-07";"587.5168";"52.62";"-0.39";"421.43";"5743.9";"1116.6231";"11380.16";"19709.41";"0";"0"
"E";"2022-01-05";"2022-01-06";"591.8799";"53.01";"-0.38";"592.25";"4867.8";"1116.6231";"11379.76";"19710.47";"0";"0"
"E";"2022-01-04";"2022-01-05";"596.1655";"53.39";"-0.25";"1209.06";"3961.6";"1116.6231";"11379.57";"19710.96";"0";"0"
"E";"2022-01-03";"2022-01-04";"598.9044";"53.64";"-0.14";"1628.62";"3190.2";"1116.6231";"11379.74";"19710.52";"0";"0"
"E";"2022-01-02";"2022-01-03";"600.4137";"53.77";"0";"2378.92";"2384.3";"1116.6065";"11379.69";"19708.74";"0";"0"
"E";"2022-01-01";"2022-01-02";"600.4245";"53.77";"0";"3996.83";"1906.8";"1116.5841";"11379.92";"19707.38";"0";"0"
"E";"2021-12-31";"2022-01-01";"597.9398";"53.55";"0.15";"2921.16";"1966.9";"1116.5591";"11380.41";"19716.3";"0";"0"
"E";"2021-12-30";"2021-12-31";"596.2895";"53.4";"-0.02";"2667.42";"2882";"1116.5591";"11384.43";"19717.48";"0";"0"
"E";"2021-12-29";"2021-12-30";"596.5261";"53.43";"-0.1";"2001.14";"3209";"1116.5591";"11380.28";"19716.64";"0";"0"
"E";"2021-12-28";"2021-12-29";"597.6261";"53.52";"-0.23";"1480.01";"4064.1";"1116.5591";"11380.51";"19716.02";"0";"0"
"E";"2021-12-27";"2021-12-28";"600.2427";"53.76";"-0.3";"1134.95";"4455.7";"1116.5591";"11380.72";"19715.48";"0";"0"
"E";"2021-12-26";"2021-12-27";"603.5878";"54.06";"-0.34";"827.02";"4574.8";"1116.5587";"11380.63";"19715.65";"0";"0"
"E";"2021-12-25";"2021-12-26";"607.3713";"54.4";"-0.27";"1081.6";"4020.1";"1116.5587";"11380.81";"19715.19";"0";"0"
"E";"2021-12-24";"2021-12-25";"610.3632";"54.66";"-0.34";"815.45";"4581.8";"1116.5587";"11380.46";"19716.09";"0";"0"
"E";"2021-12-23";"2021-12-24";"614.1794";"55.01";"-0.61";"240.27";"7024.4";"1116.5587";"11380.03";"19717.24";"0";"0"
"E";"2021-12-22";"2021-12-23";"620.9815";"55.62";"-0.79";"131.33";"8777.8";"1116.5587";"11380.55";"19715.86";"0";"0"
"E";"2021-12-21";"2021-12-22";"629.7563";"56.4";"-0.77";"152.05";"8693.9";"1116.5587";"11380.07";"19717.13";"0";"0"
"E";"2021-12-20";"2021-12-21";"638.3388";"57.17";"-0.68";"98.28";"7701.4";"1116.5587";"11379.63";"19722.18";"0";"0"
"E";"2021-12-19";"2021-12-20";"645.9528";"57.85";"-0.43";"301.18";"5088.9";"1116.5611";"11379.37";"19723.14";"0";"0"
"E";"2021-12-18";"2021-12-19";"650.7721";"58.28";"-0.4";"328.7";"4776.9";"1116.5611";"11379.23";"19723.53";"0";"0"
"E";"2021-12-17";"2021-12-18";"655.2822";"58.69";"-0.48";"351.55";"5734.9";"1116.5611";"11365.81";"19713.94";"0";"0"
"E";"2021-12-16";"2021-12-17";"660.6664";"59.17";"-0.48";"429.1";"5765.6";"1116.5611";"11354.48";"19639.81";"0";"0"
"E";"2021-12-15";"2021-12-16";"666.0164";"59.65";"-0.47";"403.23";"5624.8";"1116.5611";"11354.22";"19640.52";"0";"0"
"E";"2021-12-14";"2021-12-15";"671.283";"60.12";"-0.5";"366.37";"5870.8";"1116.5611";"11353.88";"19641.4";"0";"0"
"E";"2021-12-13";"2021-12-14";"676.8348";"60.62";"-0.54";"476.08";"6491";"1116.5611";"11356.54";"19653.02";"0";"0"
"E";"2021-12-12";"2021-12-13";"682.8379";"61.16";"-0.39";"724.18";"5034.5";"1116.5562";"11377.08";"19728.64";"0";"0"
"E";"2021-12-11";"2021-12-12";"687.2332";"61.55";"-0.49";"581.72";"6068.8";"1116.5562";"11376.94";"19729.01";"0";"0"
"E";"2021-12-10";"2021-12-11";"692.7405";"62.04";"-0.6";"247.88";"6950";"1116.5562";"11376.66";"19729.84";"0";"0"
"E";"2021-12-09";"2021-12-10";"699.4506";"62.64";"-0.65";"194.89";"7468.7";"1116.5562";"11376.3";"19730.79";"0";"0"
"E";"2021-12-08";"2021-12-09";"706.7185";"63.29";"-0.61";"221.9";"6980.9";"1116.5562";"11375.96";"19731.7";"0";"0"
"E";"2021-12-07";"2021-12-08";"713.509";"63.9";"-0.61";"274.1";"7063.2";"1116.5562";"11375.61";"19732.63";"0";"0"
"E";"2021-12-06";"2021-12-07";"720.3399";"64.51";"-0.63";"299.08";"7370.1";"1116.5562";"11375.13";"19733.88";"0";"0"
"E";"2021-12-05";"2021-12-06";"727.3722";"65.14";"-0.46";"466.11";"5589.4";"1116.5582";"11374.83";"19734.89";"0";"0"
"E";"2021-12-04";"2021-12-05";"732.492";"65.6";"-0.45";"572.48";"5606.6";"1116.5582";"11374.49";"19735.81";"0";"0"
"E";"2021-12-03";"2021-12-04";"737.5599";"66.06";"-0.58";"291.75";"6700.9";"1116.5582";"11374.04";"19736.98";"0";"0"
"E";"2021-12-02";"2021-12-03";"744.0328";"66.64";"-0.59";"330.02";"7046.5";"1116.5582";"11373.59";"19738.17";"0";"0"
"E";"2021-12-01";"2021-12-02";"750.5951";"67.22";"-0.56";"382.73";"6125.5";"1116.5582";"11373.23";"19739.13";"0";"0"
"E";"2021-11-30";"2021-12-01";"756.8966";"67.79";"-0.55";"177.99";"6289.9";"1116.5582";"11372.86";"19740.11";"0";"0"
"E";"2021-11-29";"2021-11-30";"763.0644";"68.34";"-0.59";"181.44";"6788.2";"1116.5582";"11372.49";"19741.09";"0";"0"
"E";"2021-11-28";"2021-11-29";"769.6518";"68.93";"-0.43";"465.57";"5157.8";"1116.5674";"11372.35";"19742.51";"0";"0"
"E";"2021-11-27";"2021-11-28";"774.3973";"69.36";"-0.42";"513.56";"5191.6";"1116.5674";"11371.99";"19743.47";"0";"0"
"E";"2021-11-26";"2021-11-27";"779.1364";"69.78";"-0.51";"221.51";"5884.7";"1116.5674";"11371.6";"19744.48";"0";"0"
"E";"2021-11-25";"2021-11-26";"784.851";"70.29";"-0.53";"219.54";"6135.6";"1116.5674";"11371.49";"19744.78";"0";"0"
"E";"2021-11-24";"2021-11-25";"790.7634";"70.82";"-0.56";"180.23";"6126.1";"1116.5674";"11371.07";"19764.22";"0";"0"
"E";"2021-11-23";"2021-11-24";"796.9836";"71.38";"-0.48";"181.24";"5482";"1116.5674";"11370.71";"19765.15";"0";"0"
"E";"2021-11-22";"2021-11-23";"802.3186";"71.86";"-0.41";"217.92";"4890.6";"1116.5674";"11370.35";"19766.1";"0";"0"
"E";"2021-11-21";"2021-11-22";"806.9434";"72.27";"-0.19";"691.32";"2774.3";"1116.5567";"11370.01";"19765.79";"0";"0"
"E";"2021-11-20";"2021-11-21";"809.0409";"72.46";"-0.15";"980.89";"2628.2";"1116.5567";"11370";"19765.81";"0";"0"
"E";"2021-11-19";"2021-11-20";"810.7081";"72.61";"-0.2";"926.92";"3098.6";"1116.5567";"11369.91";"19766.05";"0";"0"
"E";"2021-11-18";"2021-11-19";"812.9124";"72.81";"-0.29";"413.69";"3635";"1116.5567";"11369.85";"19640.2";"0";"0"
"E";"2021-11-17";"2021-11-18";"816.1366";"73.09";"-0.33";"372.12";"4045.6";"1116.5567";"11369.79";"19640.37";"0";"0"
"E";"2021-11-16";"2021-11-17";"819.8102";"73.42";"-0.38";"338.82";"4513.5";"1116.5567";"11369.52";"19767.08";"0";"0"
"E";"2021-11-15";"2021-11-16";"824.0177";"73.8";"-0.32";"277.53";"4057.5";"1116.5567";"11369.61";"19766.84";"0";"0"
"E";"2021-11-14";"2021-11-15";"827.5905";"74.12";"-0.11";"1142.84";"2396.5";"1116.5552";"11369.91";"19765.87";"0";"0"
"E";"2021-11-13";"2021-11-14";"828.8526";"74.23";"-0.17";"814.48";"2719.4";"1116.5552";"11370.18";"19765.16";"0";"0"
"E";"2021-11-12";"2021-11-13";"830.7749";"74.41";"-0.33";"467.24";"4078.8";"1116.5552";"11370.25";"19764.97";"0";"0"
"E";"2021-11-11";"2021-11-12";"834.4279";"74.73";"-0.3";"390.38";"3759";"1116.5552";"11370.18";"19765.15";"0";"0"
"E";"2021-11-10";"2021-11-11";"837.8039";"75.03";"-0.29";"342.13";"3593.9";"1116.5552";"11370.01";"19765.6";"0";"0"
"E";"2021-11-09";"2021-11-10";"841.0618";"75.33";"-0.3";"294.38";"3600.2";"1116.5552";"11369.87";"19765.98";"0";"0"
"E";"2021-11-08";"2021-11-09";"844.3955";"75.63";"-0.28";"431.3";"3584.8";"1116.5552";"11369.91";"19765.87";"0";"0"
"E";"2021-11-07";"2021-11-08";"847.5038";"75.9";"-0.06";"1288.33";"1901.5";"1116.5713";"11370.6";"19765.89";"0";"0"
"E";"2021-11-06";"2021-11-07";"848.1256";"75.96";"-0.09";"1180.07";"2167.2";"1116.5713";"11370.79";"19765.38";"0";"0"
"E";"2021-11-05";"2021-11-06";"849.1455";"76.05";"-0.24";"463.85";"3145.9";"1116.5713";"11370.9";"19765.1";"0";"0"
"E";"2021-11-04";"2021-11-05";"851.8254";"76.29";"-0.26";"409.04";"3287.2";"1116.5713";"11369.64";"19768.42";"0";"0"
"E";"2021-11-03";"2021-11-04";"854.6944";"76.55";"-0.32";"295.7";"3866.1";"1116.5713";"11369.62";"19768.47";"0";"0"
"E";"2021-11-02";"2021-11-03";"858.2454";"76.86";"-0.25";"424.42";"3261.4";"1116.5713";"11369.82";"19767.94";"0";"0"
"E";"2021-11-01";"2021-11-02";"861.0767";"77.12";"0";"1408.61";"1693.8";"1116.5713";"11370.28";"19766.74";"0";"0"
"E";"2021-10-31";"2021-11-01";"861.0656";"77.12";"0.05";"1668.95";"920.3";"1116.5679";"11370.65";"19761.2";"0";"0"
"E";"2021-10-30";"2021-10-31";"860.4678";"77";"0.05";"1517.63";"1083";"1117.4692";"11559.93";"20050.04";"0";"0"
"E";"2021-10-29";"2021-10-30";"859.8745";"77.01";"-0.01";"1053.73";"1169.5";"1116.5679";"11372.77";"19755.59";"0";"0"
"E";"2021-10-28";"2021-10-29";"860.0409";"77.03";"-0.04";"889.07";"1350.6";"1116.5679";"11373.17";"19754.54";"0";"0"
"E";"2021-10-27";"2021-10-28";"860.4956";"77.07";"0.02";"1556.47";"1288";"1116.5679";"11373.46";"19753.78";"0";"0"
"E";"2021-10-26";"2021-10-27";"860.2264";"77.04";"-0.09";"642.06";"1605.7";"1116.5679";"11373.6";"19753.41";"0";"0"
"E";"2021-10-25";"2021-10-26";"861.2098";"77.13";"-0.12";"553.23";"1929.6";"1116.5679";"11373.76";"19752.97";"0";"0"
"E";"2021-10-24";"2021-10-25";"862.579";"77.25";"0.02";"1191.51";"999.2";"1116.5611";"11373.92";"19751.77";"0";"0"
"E";"2021-10-23";"2021-10-24";"862.3943";"77.24";"-0.02";"936.42";"1145.1";"1116.5611";"11374.21";"19751";"0";"0"
"E";"2021-10-22";"2021-10-23";"862.6392";"77.26";"-0.06";"680.62";"1370.2";"1116.5611";"10984.24";"19368.25";"0";"0"
"E";"2021-10-21";"2021-10-22";"863.3303";"77.32";"0.02";"1346.92";"1475.6";"1116.5611";"10984.24";"19368.25";"0";"0"
"E";"2021-10-20";"2021-10-21";"863.1588";"77.31";"0.13";"1984.62";"566";"1116.5611";"10984.24";"19368.25";"0";"0"
"E";"2021-10-19";"2021-10-20";"861.756";"77.18";"0.06";"1468.37";"789";"1116.5611";"10984.24";"19368.25";"0";"0"
"E";"2021-10-18";"2021-10-19";"861.1145";"77.12";"0";"1050.64";"1133.8";"1116.5611";"10984.24";"19368.25";"0";"0"
"E";"2021-10-17";"2021-10-18";"861.1373";"77.12";"0.09";"1758.32";"671.1";"1116.5567";"10984.14";"19368.04";"0";"0"
"E";"2021-10-16";"2021-10-17";"860.0944";"77.03";"0.08";"1557.69";"698.7";"1116.5567";"10984.14";"19368.04";"0";"0"
